Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Cancellation Date,Enrollment Date,Cancelled Before Cutoff,Enrolled After Cutoff,Promotion Customer,Tenure,Total Flights in Lifetime,Total Distance,Net Reward Points,Redeem Ratio,Months Since Last Flight,Flights in last 3 months,Flights in last 6 months,Engagement Score,Cancelled In Label Window,Churn
111255,canada,quebec,hull,j8y 3z5,male,high school or below,70272.0,married,star,4122.96,standard,2013,3,0.0,0.0,,2013-03-01,False,False,0,63,38,46586,46586.0,0.0,1,8,15,0.33667659810271766,False,0
763061,canada,ontario,toronto,p2t 6g3,male,bachelor,56845.0,married,star,4126.61,standard,2014,4,0.0,0.0,,2014-04-01,False,False,0,50,16,28415,27900.0,0.018,1,3,5,0.21657536460287624,False,1
766335,canada,alberta,edmonton,t9g 1w3,male,bachelor,67756.0,married,aurora,7482.49,2018 promotion,2018,2,0.0,0.0,,2018-02-01,False,False,1,4,27,42780,64170.0,0.0,0,24,27,0.29344682360461105,False,0
428919,canada,quebec,montreal,h2t 9k8,female,bachelor,58209.0,divorced,star,4139.9,standard,2015,7,0.0,0.0,,2015-07-01,False,False,0,35,28,44726,44726.0,0.0,1,5,12,0.21112378286839356,False,0
139863,canada,quebec,montreal,h2t 9k8,male,bachelor,67223.0,married,star,4142.56,standard,2015,10,0.0,0.0,,2015-10-01,False,False,0,32,19,39634,38777.0,0.022,2,3,3,0.1460096022442062,False,0
695755,canada,british columbia,west vancouver,v6v 8z3,female,bachelor,79088.0,married,star,4144.87,standard,2012,4,0.0,0.0,,2012-04-01,False,False,0,74,0,0,0.0,0.0,999,0,0,0.2568983561669743,False,1
355331,canada,ontario,thunder bay,k8t 5m5,male,college,73455.0,divorced,star,4145.02,standard,2013,7,0.0,0.0,,2013-07-01,False,False,0,59,40,57072,55157.0,0.034,1,6,9,0.28294948373540674,False,0
578837,canada,ontario,toronto,p5s 6r4,male,college,73455.0,single,star,4152.65,standard,2012,5,0.0,0.0,,2012-05-01,False,False,0,73,23,32537,31509.0,0.032,2,1,2,0.2687825682832593,False,0
467182,canada,alberta,edmonton,t9g 1w3,female,bachelor,102347.0,married,star,4160.02,standard,2013,12,2018.0,10.0,2018-10-01,2013-12-01,False,False,0,54,33,51776,50967.0,0.016,0,8,11,0.2867771319406009,True,1
601407,canada,ontario,toronto,m2m 7k8,male,bachelor,72809.0,married,star,4165.17,standard,2015,9,0.0,0.0,,2015-09-01,False,False,0,33,24,37790,37790.0,0.0,0,6,13,0.21478135398269085,False,0
700871,canada,newfoundland,st. john's,a1c 6h9,female,bachelor,74567.0,married,star,4165.25,standard,2015,12,0.0,0.0,,2015-12-01,False,False,0,30,26,33733,33733.0,0.0,3,0,2,0.11811620018558985,False,0
203809,canada,alberta,edmonton,t3g 6y6,female,high school or below,54160.0,married,star,4165.35,standard,2012,7,0.0,0.0,,2012-07-01,False,False,0,71,0,0,0.0,0.0,999,0,0,0.2468260991525497,False,1
705589,canada,ontario,toronto,p1l 8x8,female,college,73455.0,single,star,4165.99,standard,2012,5,0.0,0.0,,2012-05-01,False,False,0,73,36,58678,58678.0,0.0,0,3,9,0.31400681573548916,False,0
746060,canada,british columbia,victoria,v10 6t5,male,college,73455.0,married,star,4167.09,standard,2014,4,0.0,0.0,,2014-04-01,False,False,0,50,33,51358,50937.0,0.008,0,4,6,0.22703639053135255,False,0
469718,canada,ontario,toronto,p1j 8t7,male,bachelor,73544.0,married,star,4167.42,standard,2013,1,0.0,0.0,,2013-01-01,False,False,0,65,24,24894,24310.0,0.023,0,2,3,0.2521376318095392,False,0
164429,canada,british columbia,dawson creek,u5i 4f1,female,bachelor,57852.0,single,star,4169.36,standard,2012,9,0.0,0.0,,2012-09-01,False,False,0,69,35,51475,49254.0,0.043,0,7,9,0.3222427793006447,False,0
708373,canada,ontario,toronto,m2p 4f6,female,bachelor,57852.0,single,star,4169.36,standard,2017,3,0.0,0.0,,2017-03-01,False,False,0,15,31,37408,37408.0,0.0,0,6,12,0.14908144661245779,False,0
225088,canada,british columbia,vancouver,v5r 1w3,male,bachelor,97991.0,married,star,4170.34,standard,2015,9,0.0,0.0,,2015-09-01,False,False,0,33,26,41039,41039.0,0.0,1,8,10,0.2109609098883555,False,0
100214,canada,british columbia,vancouver,v5r 1w3,male,bachelor,63253.0,married,star,4170.57,standard,2015,8,0.0,0.0,,2015-08-01,False,False,0,34,13,23915,23054.0,0.036,0,2,3,0.1474175732751336,False,0
459999,canada,quebec,tremblant,h5y 2s9,male,bachelor,53465.0,single,star,4170.69,standard,2017,9,0.0,0.0,,2017-09-01,False,False,0,9,16,21264,20570.0,0.033,0,10,10,0.14075046860192397,False,0
268128,canada,ontario,toronto,p1w 1k4,female,high school or below,47663.0,married,star,4177.88,standard,2013,1,0.0,0.0,,2013-01-01,False,False,0,65,34,52758,51766.0,0.019,1,8,15,0.3436019713823954,False,0
930584,canada,british columbia,vancouver,v5r 1w3,male,college,73455.0,single,star,4185.76,standard,2015,7,0.0,0.0,,2015-07-01,False,False,0,35,35,41563,41095.0,0.011,0,10,18,0.2678502609407905,False,0
327796,canada,quebec,quebec city,g1b 3l5,male,college,73455.0,single,star,4191.06,standard,2017,6,0.0,0.0,,2017-06-01,False,False,0,12,11,23475,23095.0,0.016,0,4,5,0.09382964455974592,False,0
947467,canada,british columbia,vancouver,v6e 3d9,female,bachelor,49937.0,married,star,4196.43,standard,2015,2,0.0,0.0,,2015-02-01,False,False,0,40,26,37910,36609.0,0.034,1,6,9,0.21891813459434883,False,0
743510,canada,british columbia,vancouver,v6e 3d9,male,college,73455.0,single,star,4196.65,standard,2016,5,0.0,0.0,,2016-05-01,False,False,0,25,15,24018,23601.0,0.017,0,3,7,0.14213486497252104,False,0
580324,canada,british columbia,vancouver,v6e 3d9,male,bachelor,61113.0,married,star,4198.03,standard,2013,6,0.0,0.0,,2013-06-01,False,False,0,60,14,23711,22622.0,0.046,1,2,4,0.24024168015874564,False,0
645919,canada,alberta,edmonton,t3g 6y6,female,bachelor,66297.0,divorced,aurora,7484.31,2018 promotion,2018,3,0.0,0.0,,2018-03-01,False,False,1,3,26,27968,41952.0,0.0,0,22,26,0.27430250702627046,False,0
423324,canada,quebec,montreal,h2y 2w2,male,bachelor,69599.0,divorced,star,4200.37,standard,2017,12,0.0,0.0,,2017-12-01,False,False,0,6,7,5696,5696.0,0.0,2,2,7,0.07252231439578088,False,0
101945,canada,nova scotia,halifax,b3c 2m8,male,bachelor,86098.0,married,star,4202.66,standard,2013,11,0.0,0.0,,2013-11-01,False,False,0,55,28,52750,52072.0,0.013,0,6,9,0.2696129377452211,False,0
713636,canada,ontario,london,m5b 3e4,male,doctor,48109.0,married,star,4212.8,standard,2014,8,0.0,0.0,,2014-08-01,False,False,0,46,26,39295,39295.0,0.0,1,1,5,0.192456908197364,False,0
302509,canada,british columbia,dawson creek,u5i 4f1,male,doctor,74238.0,married,star,4213.92,standard,2017,3,0.0,0.0,,2017-03-01,False,False,0,15,17,28012,28012.0,0.0,0,5,6,0.11437170833395696,False,0
789421,canada,british columbia,vancouver,v1e 4r6,female,college,73455.0,single,star,4217.86,standard,2016,11,0.0,0.0,,2016-11-01,False,False,0,19,24,36009,36009.0,0.0,1,6,9,0.1480379834788143,False,0
675879,canada,alberta,edmonton,t3g 6y6,male,bachelor,78617.0,married,aurora,8000.55,2018 promotion,2018,2,0.0,0.0,,2018-02-01,False,False,1,4,39,68856,102743.0,0.005,0,36,39,0.41907830287615766,False,0
404426,canada,british columbia,vancouver,v6e 3d9,female,doctor,99696.0,married,star,4223.27,standard,2014,9,0.0,0.0,,2014-09-01,False,False,0,45,15,25710,24265.0,0.056,1,1,5,0.1891106750301106,False,0
827194,canada,alberta,edmonton,t3g 6y6,female,bachelor,71450.0,married,aurora,8255.76,2018 promotion,2018,3,0.0,0.0,,2018-03-01,False,False,1,3,12,13944,20180.0,0.035,1,12,12,0.15369575174711167,False,0
438023,canada,british columbia,west vancouver,v6v 8z3,male,college,73455.0,married,star,4228.73,standard,2013,1,0.0,0.0,,2013-01-01,False,False,0,65,17,21518,21518.0,0.0,0,3,6,0.27246653200461163,False,0
397518,canada,saskatchewan,regina,s6j 3g0,male,bachelor,76056.0,married,star,4235.18,standard,2018,1,2018.0,9.0,2018-09-01,2018-01-01,False,False,0,5,10,23383,23383.0,0.0,0,4,10,0.09482625797161845,True,1
872932,canada,quebec,montreal,h2y 2w2,male,high school or below,72685.0,married,star,4236.3,standard,2015,3,0.0,0.0,,2015-03-01,False,False,0,39,27,38468,38020.0,0.012,0,7,11,0.23090087009411034,False,0
407945,canada,new brunswick,fredericton,e3b 2h2,female,bachelor,75108.0,married,star,4236.47,standard,2012,12,0.0,0.0,,2012-12-01,False,False,0,66,34,61323,60270.0,0.017,0,4,10,0.3009112996374513,False,0
211714,canada,british columbia,vancouver,v6e 3z3,female,doctor,103572.0,married,star,4236.84,standard,2015,6,0.0,0.0,,2015-06-01,False,False,0,36,37,49204,47852.0,0.027,0,6,10,0.21043064948516427,False,0
410982,canada,ontario,trenton,k8v 4b2,male,master,132353.0,married,star,4237.37,standard,2017,2,0.0,0.0,,2017-02-01,False,False,0,16,30,45776,44389.0,0.03,3,0,7,0.09555013112947265,False,0
905213,canada,british columbia,vancouver,v6e 3d9,female,master,132353.0,married,star,4237.37,standard,2015,10,0.0,0.0,,2015-10-01,False,False,0,32,25,41042,39348.0,0.041,0,7,10,0.20235354579733744,False,0
147898,canada,quebec,tremblant,h5y 2s9,female,high school or below,59849.0,divorced,star,4241.64,standard,2012,8,0.0,0.0,,2012-08-01,False,False,0,70,29,45819,44376.0,0.031,0,6,9,0.32040829062525694,False,0
530105,canada,ontario,london,m5b 3e4,male,college,73455.0,single,star,4242.69,standard,2017,11,2018.0,7.0,2018-07-01,2017-11-01,False,False,0,7,15,26318,25096.0,0.046,0,11,14,0.15925739348424067,True,1
610946,canada,manitoba,winnipeg,r2c 0m5,female,bachelor,56947.0,married,star,4244.47,standard,2016,12,0.0,0.0,,2016-12-01,False,False,0,18,32,43376,41524.0,0.043,0,6,12,0.15944718602721047,False,0
383108,canada,british columbia,vancouver,v5r 1w3,female,bachelor,64497.0,married,star,4247.68,standard,2012,6,0.0,0.0,,2012-06-01,False,False,0,72,28,33967,33967.0,0.0,0,8,13,0.3576609998699163,False,0
836343,canada,ontario,toronto,p1l 8x8,female,bachelor,64497.0,married,star,4247.68,standard,2017,4,0.0,0.0,,2017-04-01,False,False,0,14,27,32022,31463.0,0.017,1,2,5,0.08989067199728665,False,0
110262,canada,alberta,edmonton,t9g 1w3,male,bachelor,52267.0,married,aurora,9427.68,2018 promotion,2018,2,0.0,0.0,,2018-02-01,False,False,1,4,22,38622,57125.0,0.014,0,21,22,0.2586048345339521,False,0
585357,canada,quebec,quebec city,g1b 3l5,male,college,73455.0,single,star,4250.28,standard,2016,10,0.0,0.0,,2016-10-01,False,False,0,20,38,62003,60494.0,0.024,0,7,13,0.17655852415946333,False,0
784804,canada,alberta,banff,t4v 1d4,female,college,73455.0,single,star,4250.28,standard,2015,8,0.0,0.0,,2015-08-01,False,False,0,34,13,18406,18406.0,0.0,1,3,6,0.16780296553178192,False,0
719633,canada,british columbia,victoria,v10 6t5,male,bachelor,52109.0,divorced,star,4250.78,standard,2016,12,0.0,0.0,,2016-12-01,False,False,0,18,0,0,0.0,0.0,999,0,0,0.06803433405612747,False,1
715764,canada,manitoba,winnipeg,r3r 3t4,male,college,73455.0,single,star,4253.28,standard,2016,8,0.0,0.0,,2016-08-01,False,False,0,22,20,31157,29131.0,0.065,0,4,5,0.12780445747783675,False,0
753473,canada,ontario,toronto,m2m 7k8,female,doctor,70996.0,single,star,4254.62,standard,2013,7,0.0,0.0,,2013-07-01,False,False,0,59,39,52785,52785.0,0.0,0,5,15,0.30726296202545833,False,0
980856,canada,nova scotia,halifax,b3j 9s2,male,doctor,70996.0,single,star,4254.62,standard,2015,2,0.0,0.0,,2015-02-01,False,False,0,40,30,57198,57198.0,0.0,0,5,6,0.19895612577744565,False,0
271660,canada,british columbia,vancouver,v5r 1w3,male,college,73455.0,married,star,4270.03,standard,2015,4,0.0,0.0,,2015-04-01,False,False,0,38,15,22981,22981.0,0.0,1,3,4,0.17157319433623985,False,0
342980,canada,alberta,peace river,t9o 2w2,female,bachelor,69086.0,single,aurora,19480.5,2018 promotion,2018,2,0.0,0.0,,2018-02-01,False,False,1,4,10,17912,26868.0,0.0,0,9,10,0.1654282902553937,False,0
830547,canada,british columbia,vancouver,v5r 1w3,male,bachelor,51111.0,single,star,4271.2,standard,2018,5,0.0,0.0,,2018-05-01,False,False,0,1,0,0,0.0,0.0,999,0,0,0.01066459553116128,False,0
264936,canada,british columbia,whistler,v6t 1y8,female,college,73455.0,single,star,4272.81,standard,2013,8,0.0,0.0,,2013-08-01,False,False,0,58,27,34633,34094.0,0.016,1,4,6,0.2543880012947817,False,0
976513,canada,quebec,quebec city,g1b 3l5,female,bachelor,92067.0,married,star,4273.59,standard,2014,8,0.0,0.0,,2014-08-01,False,False,0,46,31,46456,44988.0,0.032,0,8,9,0.25029486831414044,False,0
828776,canada,ontario,toronto,p2t 6g3,male,bachelor,60899.0,married,star,4274.62,standard,2017,5,0.0,0.0,,2017-05-01,False,False,0,13,23,24498,24498.0,0.0,0,7,10,0.138278722330632,False,0
240362,canada,ontario,toronto,m2m 7k8,male,bachelor,58756.0,married,star,4276.36,standard,2014,10,0.0,0.0,,2014-10-01,False,False,0,44,19,33403,32397.0,0.03,0,2,7,0.20113399884802607,False,0
137845,canada,british columbia,dawson creek,u5i 4f1,female,bachelor,88445.0,married,star,4277.27,standard,2013,6,0.0,0.0,,2013-06-01,False,False,0,60,34,53763,53217.0,0.01,1,4,8,0.2709623728046566,False,0
430569,canada,quebec,montreal,h2t 9k8,male,bachelor,87462.0,married,star,4277.56,standard,2016,10,0.0,0.0,,2016-10-01,False,False,0,20,42,64055,63029.0,0.016,0,10,17,0.21255447074453282,False,0
625870,canada,ontario,toronto,p1j 8t7,female,bachelor,61809.0,married,star,4282.95,standard,2013,8,0.0,0.0,,2013-08-01,False,False,0,58,29,48623,48623.0,0.0,0,7,9,0.2854293635120913,False,0
660554,canada,alberta,edmonton,t3g 6y6,female,bachelor,61809.0,married,star,4282.95,standard,2017,10,0.0,0.0,,2017-10-01,False,False,0,8,8,14521,13798.0,0.05,1,2,2,0.05502280605949805,False,0
917630,canada,ontario,toronto,p2t 6g3,female,bachelor,61809.0,married,star,4282.95,standard,2016,12,0.0,0.0,,2016-12-01,False,False,0,18,26,43682,43682.0,0.0,1,5,9,0.13942466315956487,False,0
670686,canada,ontario,thunder bay,k8t 5m5,female,college,73455.0,single,star,4291.06,standard,2018,5,0.0,0.0,,2018-05-01,False,False,0,1,19,28358,28358.0,0.0,3,0,3,0.02543145246795553,False,0
717660,canada,british columbia,vancouver,v1e 4r6,male,college,73455.0,single,star,4293.01,standard,2015,3,0.0,0.0,,2015-03-01,False,False,0,39,17,19666,19666.0,0.0,0,4,8,0.20006475213312389,False,0
450621,canada,quebec,montreal,h2y 2w2,female,bachelor,77083.0,married,star,4296.6,standard,2015,3,0.0,0.0,,2015-03-01,False,False,0,39,18,19463,19056.0,0.021,3,0,7,0.1734346830064763,False,0
939562,canada,ontario,toronto,m2z 4k1,female,bachelor,95467.0,married,star,4297.02,standard,2016,12,0.0,0.0,,2016-12-01,False,False,0,18,43,60007,59607.0,0.007,0,11,17,0.2112922430920297,False,0
135250,canada,ontario,thunder bay,k8t 5m5,male,bachelor,88089.0,married,star,4298.66,standard,2013,8,0.0,0.0,,2013-08-01,False,False,0,58,24,31639,31275.0,0.012,0,6,6,0.26533693171824557,False,0
714555,canada,ontario,toronto,p2t 6g3,male,bachelor,64387.0,divorced,star,4299.84,standard,2013,8,0.0,0.0,,2013-08-01,False,False,0,58,34,51973,51335.0,0.012,0,6,8,0.2751444761473437,False,0
947868,canada,quebec,tremblant,h5y 2s9,male,bachelor,96733.0,married,star,4300.9,standard,2012,5,0.0,0.0,,2012-05-01,False,False,0,73,27,50015,49574.0,0.009,0,1,3,0.2741396892919546,False,0
228580,canada,ontario,toronto,m8y 4k8,male,bachelor,54643.0,single,star,4305.79,standard,2012,5,0.0,0.0,,2012-05-01,False,False,0,73,21,24351,22044.0,0.095,1,4,6,0.3051649328503906,False,0
557500,canada,ontario,toronto,m1r 4k3,female,bachelor,49606.0,married,star,4305.81,standard,2015,11,0.0,0.0,,2015-11-01,False,False,0,31,27,35727,34303.0,0.04,2,1,6,0.14696875453682653,False,0
238233,canada,ontario,toronto,m2z 4k1,male,bachelor,85577.0,married,star,4307.42,standard,2017,4,0.0,0.0,,2017-04-01,False,False,0,14,15,18567,18567.0,0.0,4,0,1,0.0595966786295177,False,0
979309,canada,quebec,montreal,h2t 2j6,male,bachelor,63654.0,single,star,4312.77,standard,2013,3,0.0,0.0,,2013-03-01,False,False,0,63,29,45819,45001.0,0.018,0,3,4,0.2561638750300337,False,0
342483,canada,alberta,calgary,t3e 2v9,male,college,73455.0,single,aurora,23706.11,2018 promotion,2018,3,0.0,0.0,,2018-03-01,False,False,1,3,4,4127,6190.5,0.0,3,0,4,0.09669865914480431,False,0
833569,canada,saskatchewan,regina,s6j 3g0,female,college,73455.0,single,star,4314.07,standard,2017,9,0.0,0.0,,2017-09-01,False,False,0,9,14,25000,24542.0,0.018,0,8,9,0.12541915084960734,False,0
120046,canada,new brunswick,fredericton,e3b 2h2,female,bachelor,56411.0,married,star,4314.17,standard,2017,7,0.0,0.0,,2017-07-01,False,False,0,11,12,14622,14622.0,0.0,1,3,6,0.09029641923201842,False,0
816881,canada,quebec,tremblant,h5y 2s9,male,bachelor,56411.0,married,star,4314.17,standard,2018,6,0.0,0.0,,2018-06-01,False,False,0,0,30,31048,30596.0,0.015,0,6,9,0.0841444872488844,False,0
717700,canada,british columbia,west vancouver,v6v 8z3,female,bachelor,62093.0,married,star,4315.79,standard,2015,9,0.0,0.0,,2015-09-01,False,False,0,33,42,52083,51299.0,0.015,0,12,18,0.2723622902039636,False,0
384146,canada,alberta,peace river,t9o 2w2,female,high school or below,48890.0,married,nova,2790.23,2018 promotion,2018,4,2018.0,12.0,2018-12-01,2018-04-01,False,False,1,2,4,6336,9504.0,0.0,0,4,4,0.050843042675490474,True,1
245465,canada,ontario,thunder bay,k8t 5m5,male,doctor,69818.0,married,star,4319.15,standard,2015,8,0.0,0.0,,2015-08-01,False,False,0,34,29,38295,37308.0,0.026,0,6,8,0.1941226810287099,False,0
709920,canada,british columbia,dawson creek,u5i 4f1,female,bachelor,82427.0,married,star,4327.1,standard,2013,1,0.0,0.0,,2013-01-01,False,False,0,65,25,26367,25861.0,0.019,1,1,5,0.2569970236168858,False,0
143784,canada,quebec,montreal,h2y 2w2,female,bachelor,76159.0,married,star,4330.39,standard,2013,1,0.0,0.0,,2013-01-01,False,False,0,65,33,48711,47539.0,0.024,0,3,7,0.277680611429132,False,0
870998,canada,british columbia,vancouver,v1e 4r6,male,bachelor,76159.0,married,star,4330.39,standard,2016,4,0.0,0.0,,2016-04-01,False,False,0,26,33,50121,48790.0,0.027,1,3,9,0.1557277762410027,False,0
958224,canada,british columbia,vancouver,v5r 1w3,female,bachelor,76159.0,married,star,4330.39,standard,2015,12,0.0,0.0,,2015-12-01,False,False,0,30,34,55168,54734.0,0.008,1,5,9,0.1801108549719075,False,0
837628,canada,british columbia,vancouver,v6e 3d9,male,bachelor,60928.0,married,star,4330.77,standard,2014,10,0.0,0.0,,2014-10-01,False,False,0,44,27,42534,41890.0,0.015,0,8,12,0.2584195491321133,False,0
395460,canada,alberta,edmonton,t9g 1w3,male,college,73455.0,single,star,4330.8,standard,2013,12,0.0,0.0,,2013-12-01,False,False,0,54,29,51774,50699.0,0.021,3,0,3,0.20460751709413047,False,0
136547,canada,alberta,edmonton,t3g 6y6,female,bachelor,92131.0,married,star,4331.46,standard,2012,9,0.0,0.0,,2012-09-01,False,False,0,69,24,29159,29159.0,0.0,0,9,12,0.3483159096525775,False,0
166712,canada,saskatchewan,regina,s1j 3c5,male,master,114551.0,single,star,4334.06,standard,2014,8,0.0,0.0,,2014-08-01,False,False,0,46,33,53800,53800.0,0.0,0,6,11,0.24941488091339245,False,0
217695,canada,ontario,trenton,k8v 4b2,male,master,114551.0,single,star,4334.06,standard,2013,9,0.0,0.0,,2013-09-01,False,False,0,57,35,60773,59178.0,0.026,0,6,11,0.28657704307555465,False,0
263707,canada,nova scotia,halifax,b3j 9s2,female,master,114551.0,single,star,4334.06,standard,2014,5,0.0,0.0,,2014-05-01,False,False,0,49,9,11981,11497.0,0.04,0,4,6,0.22417064690956767,False,0
638368,canada,quebec,montreal,h2t 2j6,male,master,114551.0,single,star,4334.06,standard,2013,11,0.0,0.0,,2013-11-01,False,False,0,55,23,32990,32990.0,0.0,0,4,5,0.23953895639552417,False,0
695529,canada,british columbia,vancouver,v6e 3d9,male,master,114551.0,single,star,4334.06,standard,2012,12,0.0,0.0,,2012-12-01,False,False,0,66,30,39851,39154.0,0.017,2,4,9,0.29630896169494125,False,0
871203,canada,ontario,toronto,m1r 4k3,male,master,114551.0,single,star,4334.06,standard,2017,12,0.0,0.0,,2017-12-01,False,False,0,6,11,12312,11939.0,0.03,0,8,11,0.12514931099564863,False,0
915571,canada,british columbia,victoria,v10 6t5,male,master,114551.0,single,star,4334.06,standard,2015,7,0.0,0.0,,2015-07-01,False,False,0,35,14,25902,25902.0,0.0,1,7,11,0.21768750135992596,False,0
642109,canada,british columbia,victoria,v10 6t5,male,bachelor,94908.0,married,star,4335.35,standard,2014,2,0.0,0.0,,2014-02-01,False,False,0,52,31,44011,43519.0,0.011,0,7,9,0.26531997280848274,False,0
833701,canada,british columbia,whistler,v6t 1y8,male,college,73455.0,single,star,4340.86,standard,2014,2,0.0,0.0,,2014-02-01,False,False,0,52,29,42178,41102.0,0.026,3,0,1,0.18807772518936874,False,0
275442,canada,new brunswick,moncton,e1a 2a7,male,bachelor,87262.0,married,star,4349.31,standard,2016,1,0.0,0.0,,2016-01-01,False,False,0,29,24,37098,36523.0,0.015,0,4,6,0.1566499002082518,False,0
374345,canada,saskatchewan,regina,s6j 3g0,female,bachelor,87262.0,married,star,4349.31,standard,2015,10,0.0,0.0,,2015-10-01,False,False,0,32,35,51974,50098.0,0.036,1,2,7,0.16081743091030937,False,0
384825,canada,ontario,thunder bay,k8t 5m5,female,bachelor,87262.0,married,star,4349.31,standard,2012,8,0.0,0.0,,2012-08-01,False,False,0,70,32,52928,52015.0,0.017,1,5,8,0.31040211789908845,False,0
