Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month
557500,canada,ontario,toronto,m1r 4k3,female,bachelor,49606.0,married,star,4305.81,standard,2015,11,0.0,0.0
238233,canada,ontario,toronto,m2z 4k1,male,bachelor,85577.0,married,star,4307.42,standard,2017,4,0.0,0.0
979309,canada,quebec,montreal,h2t 2j6,male,bachelor,63654.0,single,star,4312.77,standard,2013,3,0.0,0.0
342483,canada,alberta,calgary,t3e 2v9,male,college,73455.0,single,aurora,23706.11,2018 promotion,2018,3,0.0,0.0
833569,canada,saskatchewan,regina,s6j 3g0,female,college,73455.0,single,star,4314.07,standard,2017,9,0.0,0.0
120046,canada,new brunswick,fredericton,e3b 2h2,female,bachelor,56411.0,married,star,4314.17,standard,2017,7,0.0,0.0
816881,canada,quebec,tremblant,h5y 2s9,male,bachelor,56411.0,married,star,4314.17,standard,2018,6,0.0,0.0
717700,canada,british columbia,west vancouver,v6v 8z3,female,bachelor,62093.0,married,star,4315.79,standard,2015,9,0.0,0.0
384146,canada,alberta,peace river,t9o 2w2,female,high school or below,48890.0,married,nova,2790.23,2018 promotion,2018,4,2018.0,12.0
245465,canada,ontario,thunder bay,k8t 5m5,male,doctor,69818.0,married,star,4319.15,standard,2015,8,0.0,0.0
510372,canada,ontario,toronto,m2m 7k8,female,college,73455.0,divorced,star,4322.24,standard,2018,7,0.0,0.0
709920,canada,british columbia,dawson creek,u5i 4f1,female,bachelor,82427.0,married,star,4327.1,standard,2013,1,0.0,0.0
156031,canada,quebec,montreal,h2y 4r4,female,bachelor,84981.0,married,star,4328.37,standard,2014,12,2015.0,8.0
143784,canada,quebec,montreal,h2y 2w2,female,bachelor,76159.0,married,star,4330.39,standard,2013,1,0.0,0.0
602176,canada,quebec,quebec city,g1b 3l5,female,bachelor,76159.0,married,star,4330.39,standard,2016,8,2018.0,5.0
870998,canada,british columbia,vancouver,v1e 4r6,male,bachelor,76159.0,married,star,4330.39,standard,2016,4,0.0,0.0
958224,canada,british columbia,vancouver,v5r 1w3,female,bachelor,76159.0,married,star,4330.39,standard,2015,12,0.0,0.0
837628,canada,british columbia,vancouver,v6e 3d9,male,bachelor,60928.0,married,star,4330.77,standard,2014,10,0.0,0.0
395460,canada,alberta,edmonton,t9g 1w3,male,college,73455.0,single,star,4330.8,standard,2013,12,0.0,0.0
136547,canada,alberta,edmonton,t3g 6y6,female,bachelor,92131.0,married,star,4331.46,standard,2012,9,0.0,0.0
780631,canada,ontario,toronto,m2m 7k8,female,bachelor,92131.0,married,star,4331.46,standard,2018,11,0.0,0.0
166712,canada,saskatchewan,regina,s1j 3c5,male,master,114551.0,single,star,4334.06,standard,2014,8,0.0,0.0
217695,canada,ontario,trenton,k8v 4b2,male,master,114551.0,single,star,4334.06,standard,2013,9,0.0,0.0
263707,canada,nova scotia,halifax,b3j 9s2,female,master,114551.0,single,star,4334.06,standard,2014,5,0.0,0.0
638368,canada,quebec,montreal,h2t 2j6,male,master,114551.0,single,star,4334.06,standard,2013,11,0.0,0.0
695529,canada,british columbia,vancouver,v6e 3d9,male,master,114551.0,single,star,4334.06,standard,2012,12,0.0,0.0
871203,canada,ontario,toronto,m1r 4k3,male,master,114551.0,single,star,4334.06,standard,2017,12,0.0,0.0
915571,canada,british columbia,victoria,v10 6t5,male,master,114551.0,single,star,4334.06,standard,2015,7,0.0,0.0
642109,canada,british columbia,victoria,v10 6t5,male,bachelor,94908.0,married,star,4335.35,standard,2014,2,0.0,0.0
833701,canada,british columbia,whistler,v6t 1y8,male,college,73455.0,single,star,4340.86,standard,2014,2,0.0,0.0
275442,canada,new brunswick,moncton,e1a 2a7,male,bachelor,87262.0,married,star,4349.31,standard,2016,1,0.0,0.0
374345,canada,saskatchewan,regina,s6j 3g0,female,bachelor,87262.0,married,star,4349.31,standard,2015,10,0.0,0.0
384825,canada,ontario,thunder bay,k8t 5m5,female,bachelor,87262.0,married,star,4349.31,standard,2012,8,0.0,0.0
559233,canada,ontario,kingston,m9k 2p4,female,bachelor,87262.0,married,star,4349.31,standard,2018,7,0.0,0.0
564650,canada,british columbia,vancouver,v6e 3d9,male,bachelor,87262.0,married,star,4349.31,standard,2013,8,0.0,0.0
277649,canada,ontario,toronto,p1w 1k4,male,bachelor,94838.0,divorced,star,4358.76,standard,2012,8,0.0,0.0
176885,canada,british columbia,dawson creek,u5i 4f1,male,bachelor,90142.0,married,star,4361.37,standard,2015,12,2016.0,8.0
732013,canada,ontario,toronto,m2p 4f6,female,bachelor,90142.0,married,star,4361.37,standard,2015,9,0.0,0.0
793318,canada,british columbia,whistler,v6t 1y8,male,college,73455.0,single,star,4362.77,standard,2016,2,0.0,0.0
830024,canada,quebec,montreal,h2t 9k8,female,college,73455.0,single,star,4362.77,standard,2015,4,0.0,0.0
223684,canada,ontario,toronto,p1j 8t7,male,bachelor,74964.0,married,star,4362.93,standard,2018,7,0.0,0.0
723262,canada,alberta,edmonton,t3g 6y6,male,bachelor,74964.0,married,star,4362.93,standard,2018,10,0.0,0.0
879892,canada,ontario,toronto,m2m 6j7,male,bachelor,71797.0,divorced,star,4363.12,standard,2018,5,0.0,0.0
966117,canada,alberta,calgary,t3e 2v9,male,bachelor,71797.0,divorced,star,4363.12,standard,2012,9,0.0,0.0
258358,canada,quebec,montreal,h2t 2j6,female,college,73455.0,single,star,4363.2,standard,2016,7,2017.0,3.0
265836,canada,quebec,montreal,h2t 2j6,female,bachelor,64692.0,single,star,4364.31,standard,2013,6,0.0,0.0
474174,canada,ontario,sudbury,m5v 1g5,female,doctor,218703.0,married,star,4365.26,standard,2015,11,2018.0,1.0
474172,canada,ontario,toronto,p1j 8t7,female,bachelor,50951.0,single,star,4369.04,standard,2015,5,2016.0,3.0
202299,canada,new brunswick,fredericton,e3b 2h2,female,doctor,245427.0,married,star,4373.36,standard,2017,3,0.0,0.0
497467,canada,quebec,montreal,h4g 3t4,female,doctor,245427.0,married,star,4373.36,standard,2015,3,0.0,0.0
971902,canada,ontario,toronto,m1r 4k3,male,college,73455.0,married,star,4376.08,standard,2014,1,2015.0,11.0
134279,canada,ontario,toronto,p1w 1k4,male,bachelor,78573.0,divorced,star,4376.36,standard,2018,8,0.0,0.0
474757,canada,new brunswick,fredericton,e3b 2h2,male,bachelor,78573.0,divorced,star,4376.36,standard,2014,4,2015.0,5.0
635225,canada,british columbia,vancouver,v6e 3d9,female,bachelor,78573.0,divorced,star,4376.36,standard,2015,3,0.0,0.0
980198,canada,quebec,montreal,h4g 3t4,female,bachelor,78573.0,divorced,star,4376.36,standard,2017,2,0.0,0.0
995693,canada,alberta,calgary,t3e 2v9,female,bachelor,78573.0,divorced,star,4376.36,standard,2018,5,0.0,0.0
861924,canada,nova scotia,halifax,b3c 2m8,male,college,73455.0,single,star,4377.53,standard,2013,9,0.0,0.0
639383,canada,ontario,toronto,m2m 7k8,female,bachelor,46978.0,married,star,4381.18,standard,2018,10,0.0,0.0
769731,canada,ontario,toronto,p1w 1k4,female,high school or below,61040.0,married,star,4381.88,standard,2016,3,0.0,0.0
884530,canada,british columbia,vancouver,v5r 1w3,female,high school or below,61040.0,married,star,4381.88,standard,2018,7,0.0,0.0
207372,canada,saskatchewan,regina,s6j 3g0,male,bachelor,93733.0,single,star,4383.15,standard,2017,12,0.0,0.0
236300,canada,ontario,thunder bay,k8t 5m5,female,bachelor,55522.0,married,star,4384.35,standard,2015,8,2016.0,8.0
543553,canada,ontario,toronto,p1j 8t7,female,master,72027.0,single,star,4386.28,standard,2018,11,0.0,0.0
639701,canada,ontario,trenton,k8v 4b2,female,master,72027.0,single,star,4386.28,standard,2012,4,0.0,0.0
998090,canada,british columbia,dawson creek,u5i 4f1,male,bachelor,51427.0,married,star,4389.28,standard,2016,7,0.0,0.0
283747,canada,quebec,tremblant,h5y 2s9,male,college,73455.0,divorced,star,4389.95,standard,2016,4,0.0,0.0
863122,canada,ontario,toronto,p5s 6r4,male,bachelor,52922.0,married,star,4395.89,standard,2018,5,0.0,0.0
816593,canada,british columbia,victoria,v10 6t5,male,college,73455.0,single,star,4398.05,standard,2015,11,0.0,0.0
440939,canada,manitoba,winnipeg,r2c 0m5,female,high school or below,68812.0,married,star,4419.12,standard,2016,9,0.0,0.0
531201,canada,british columbia,west vancouver,v6v 8z3,female,college,73455.0,married,star,4419.54,standard,2012,8,0.0,0.0
585629,canada,quebec,montreal,h2t 9k8,male,college,73455.0,single,star,4423.69,standard,2016,3,0.0,0.0
347932,canada,new brunswick,fredericton,e3b 2h2,male,bachelor,78444.0,married,star,4425.75,standard,2012,9,0.0,0.0
417886,canada,british columbia,vancouver,v5r 1w3,female,bachelor,91100.0,married,star,4425.91,standard,2015,2,0.0,0.0
514900,canada,ontario,toronto,p1l 8x8,female,bachelor,91100.0,married,star,4425.91,standard,2018,7,0.0,0.0
203550,canada,quebec,tremblant,h5y 2s9,male,bachelor,53610.0,married,star,4426.1,standard,2013,11,0.0,0.0
181825,canada,alberta,calgary,t3e 2v9,female,bachelor,74770.0,married,star,4428.03,standard,2015,4,0.0,0.0
261582,canada,new brunswick,fredericton,e3b 2h2,male,bachelor,74770.0,married,star,4428.03,standard,2012,7,0.0,0.0
679859,canada,british columbia,whistler,v6t 1y8,female,bachelor,74770.0,married,star,4428.03,standard,2014,9,0.0,0.0
977693,canada,alberta,calgary,t3e 2v9,female,college,73455.0,single,nova,2887.74,2018 promotion,2018,2,0.0,0.0
122958,canada,nova scotia,halifax,b3c 2m8,male,bachelor,49512.0,married,star,4430.57,standard,2016,6,0.0,0.0
274698,canada,british columbia,vancouver,v6e 3d9,male,bachelor,57188.0,married,star,4434.41,standard,2013,9,2018.0,3.0
443967,canada,alberta,peace river,t9o 2w2,female,high school or below,73327.0,single,nova,3086.87,2018 promotion,2018,3,0.0,0.0
652291,canada,british columbia,vancouver,v6e 3d9,female,bachelor,96749.0,divorced,star,4439.9,standard,2013,10,0.0,0.0
603775,canada,ontario,ottawa,k1f 2r2,male,college,73455.0,married,star,4443.63,standard,2014,3,0.0,0.0
948404,canada,manitoba,winnipeg,r2c 0m5,female,doctor,86499.0,married,star,4447.42,standard,2014,12,0.0,0.0
605877,canada,ontario,toronto,p1j 8t7,female,college,73455.0,married,star,4455.84,standard,2016,12,0.0,0.0
994377,canada,british columbia,vancouver,v5r 1w3,female,bachelor,53530.0,single,star,4456.02,standard,2013,12,0.0,0.0
766927,canada,ontario,toronto,p1j 8t7,male,bachelor,71936.0,divorced,star,4457.94,standard,2016,4,0.0,0.0
556492,canada,alberta,edmonton,t9g 1w3,male,college,73455.0,single,nova,3099.54,2018 promotion,2018,3,0.0,0.0
702588,canada,alberta,banff,t4v 1d4,male,master,94440.0,divorced,star,4458.11,standard,2016,11,0.0,0.0
798248,canada,british columbia,dawson creek,u5i 4f1,female,master,94440.0,divorced,star,4458.11,standard,2012,5,0.0,0.0
641448,canada,british columbia,victoria,v10 6t5,male,bachelor,83194.0,married,star,4462.45,standard,2015,11,0.0,0.0
406047,canada,ontario,toronto,p1j 8t7,female,college,73455.0,single,star,4463.0,standard,2017,3,0.0,0.0
538902,canada,british columbia,whistler,v6t 1y8,female,college,73455.0,single,star,4463.0,standard,2017,10,0.0,0.0
855602,canada,alberta,banff,t4v 1d4,male,bachelor,60704.0,single,nova,3133.5,2018 promotion,2018,3,0.0,0.0
883242,canada,ontario,toronto,p2t 6g3,male,college,73455.0,single,star,4463.0,standard,2018,10,0.0,0.0
909134,canada,british columbia,vancouver,v5r 1w3,male,college,73455.0,single,star,4463.0,standard,2016,5,0.0,0.0
294753,canada,ontario,trenton,k8v 4b2,female,college,73455.0,single,star,4463.61,standard,2015,1,0.0,0.0
606076,canada,alberta,banff,t4v 1d4,female,bachelor,77162.0,married,star,4465.34,standard,2018,11,0.0,0.0
120613,canada,quebec,hull,j8y 3z5,female,college,73455.0,single,star,4466.1,standard,2018,12,0.0,0.0
520094,canada,quebec,hull,j8y 3z5,female,bachelor,52881.0,married,star,4466.98,standard,2016,10,0.0,0.0
754539,canada,quebec,tremblant,h5y 2s9,male,college,73455.0,single,star,4467.71,standard,2016,6,0.0,0.0
189611,canada,british columbia,whistler,v6t 1y8,male,college,73455.0,single,star,4468.22,standard,2012,10,0.0,0.0
971599,canada,alberta,banff,t4v 1d4,male,college,73455.0,single,star,4468.51,standard,2013,6,0.0,0.0
485189,canada,ontario,ottawa,k1g 4z0,male,college,73455.0,single,star,4471.75,standard,2012,9,0.0,0.0
521384,canada,british columbia,vancouver,v6e 3d9,female,bachelor,71069.0,married,star,4472.33,standard,2016,1,0.0,0.0
128039,canada,saskatchewan,regina,s1j 3c5,male,bachelor,94052.0,married,star,4474.48,standard,2014,9,0.0,0.0
565133,canada,ontario,toronto,p2t 6g3,male,bachelor,62202.0,divorced,star,4477.45,standard,2013,4,0.0,0.0
947876,canada,ontario,toronto,m1r 4k3,male,bachelor,101171.0,married,star,4479.02,standard,2018,12,0.0,0.0
138746,canada,british columbia,vancouver,v6e 3z3,female,high school or below,57020.0,married,star,4479.49,standard,2012,12,0.0,0.0
564707,canada,ontario,trenton,k8v 4b2,female,high school or below,57020.0,married,star,4479.49,standard,2013,10,0.0,0.0
712114,canada,alberta,banff,t4v 1d4,female,bachelor,87293.0,married,nova,3235.36,2018 promotion,2018,4,0.0,0.0
174996,canada,saskatchewan,regina,s6j 3g0,female,college,73455.0,single,star,4488.13,standard,2014,10,0.0,0.0
798854,canada,british columbia,victoria,v10 6t5,female,college,73455.0,married,star,4491.91,standard,2017,6,0.0,0.0
800075,canada,quebec,montreal,h2y 4r4,female,high school or below,62621.0,single,star,4492.23,standard,2016,2,0.0,0.0
410384,canada,new brunswick,moncton,e1a 2a7,male,college,73455.0,single,star,4492.52,standard,2012,9,0.0,0.0
692304,canada,quebec,tremblant,h5y 2s9,female,college,73455.0,single,star,4492.52,standard,2016,10,0.0,0.0
991672,canada,quebec,montreal,h4g 3t4,male,college,73455.0,single,star,4502.41,standard,2017,4,0.0,0.0
344180,canada,british columbia,vancouver,v6e 3z3,male,college,73455.0,single,star,4502.67,standard,2017,7,0.0,0.0
703338,canada,ontario,trenton,k8v 4b2,male,college,73455.0,single,star,4502.87,standard,2018,11,0.0,0.0
922388,canada,british columbia,dawson creek,u5i 4f1,female,bachelor,91236.0,married,star,4505.4,standard,2016,12,0.0,0.0
471018,canada,ontario,sudbury,m5v 1g5,female,bachelor,50047.0,married,star,4505.84,standard,2015,8,2017.0,4.0
655743,canada,quebec,montreal,h2t 2j6,female,high school or below,60806.0,single,star,4505.85,standard,2013,7,0.0,0.0
787472,canada,ontario,toronto,m2m 7k8,female,college,73455.0,single,star,4506.66,standard,2017,9,0.0,0.0
667687,canada,ontario,toronto,m8y 4k8,female,college,73455.0,single,star,4512.2,standard,2018,11,0.0,0.0
348920,canada,quebec,montreal,h2t 9k8,male,bachelor,95947.0,married,star,4515.18,standard,2013,4,0.0,0.0
523394,canada,british columbia,west vancouver,v6v 8z3,male,bachelor,95947.0,married,star,4515.18,standard,2014,11,0.0,0.0
430521,canada,saskatchewan,regina,s1j 3c5,female,bachelor,47639.0,divorced,star,4515.45,standard,2018,12,0.0,0.0
981581,canada,british columbia,dawson creek,u5i 4f1,female,high school or below,71398.0,married,star,4517.91,standard,2013,10,0.0,0.0
639510,canada,manitoba,winnipeg,r2c 0m5,female,college,73455.0,single,star,4518.02,standard,2012,12,0.0,0.0
744675,canada,ontario,kingston,m9k 2p4,female,bachelor,60757.0,married,star,4521.19,standard,2015,2,0.0,0.0
289177,canada,ontario,toronto,m2p 4f6,male,bachelor,55909.0,married,star,4525.28,standard,2014,12,0.0,0.0
271641,canada,alberta,edmonton,t9g 1w3,male,college,73455.0,married,nova,3256.77,2018 promotion,2018,3,2018.0,12.0
357149,canada,quebec,hull,j8y 3z5,female,college,73455.0,married,star,4526.13,standard,2016,5,0.0,0.0
876207,canada,quebec,montreal,h2t 2j6,female,bachelor,99902.0,married,star,4526.95,standard,2014,7,0.0,0.0
224384,canada,ontario,toronto,m2m 7k8,female,bachelor,97789.0,married,star,4528.74,standard,2013,4,0.0,0.0
650445,canada,ontario,toronto,m8y 4k8,female,bachelor,79568.0,married,star,4529.06,standard,2016,8,0.0,0.0
399982,canada,british columbia,vancouver,v6e 3d9,female,college,73455.0,single,star,4529.98,standard,2013,6,0.0,0.0
228984,canada,british columbia,kelowna,v09 2e9,male,bachelor,57254.0,married,star,4530.53,standard,2015,11,0.0,0.0
221388,canada,ontario,sudbury,m5v 1g5,male,college,73455.0,married,star,4531.37,standard,2013,7,0.0,0.0
710053,canada,quebec,montreal,h2t 9k8,female,bachelor,49253.0,married,star,4531.37,standard,2016,6,0.0,0.0
591576,canada,quebec,montreal,h2y 4r4,female,college,73455.0,single,star,4531.68,standard,2012,11,0.0,0.0
696577,canada,alberta,edmonton,t3g 6y6,female,bachelor,58713.0,single,nova,3757.8,2018 promotion,2018,4,0.0,0.0
836475,canada,british columbia,vancouver,v5r 1w3,female,bachelor,75487.0,married,star,4540.38,standard,2014,8,0.0,0.0
686223,canada,alberta,banff,t4v 1d4,male,bachelor,33651.0,married,nova,3837.45,2018 promotion,2018,4,0.0,0.0
450979,canada,quebec,tremblant,h5y 2s9,male,college,73455.0,divorced,star,4541.26,standard,2018,11,0.0,0.0
392235,canada,british columbia,vancouver,v6e 3d9,female,bachelor,53768.0,single,star,4542.41,standard,2013,7,0.0,0.0
529218,canada,british columbia,vancouver,v5r 1w3,male,college,73455.0,single,star,4547.16,standard,2015,2,0.0,0.0
549132,canada,british columbia,dawson creek,u5i 4f1,female,bachelor,56443.0,married,star,4547.89,standard,2017,5,0.0,0.0
782523,canada,ontario,toronto,m2p 4f6,female,bachelor,56443.0,married,star,4547.89,standard,2018,9,0.0,0.0
566343,canada,quebec,montreal,h2t 2j6,male,college,73455.0,married,star,4548.29,standard,2013,12,2015.0,4.0
263729,canada,ontario,trenton,k8v 4b2,female,bachelor,94208.0,single,star,4554.56,standard,2014,3,2014.0,11.0
326561,canada,british columbia,vancouver,v6e 3d9,female,bachelor,94208.0,single,star,4554.56,standard,2015,1,2017.0,5.0
430880,canada,alberta,calgary,t3e 2v9,female,bachelor,102644.0,single,nova,5272.19,2018 promotion,2018,4,0.0,0.0
216652,canada,alberta,edmonton,t3g 6y6,male,bachelor,73496.0,married,nova,5387.93,2018 promotion,2018,2,2018.0,10.0
561092,canada,quebec,hull,j8y 3z5,male,high school or below,48849.0,married,star,4558.43,standard,2018,11,0.0,0.0
234866,canada,nova scotia,halifax,b3j 9s2,male,college,73455.0,single,star,4558.59,standard,2014,8,0.0,0.0
721984,canada,new brunswick,fredericton,e3b 2h2,male,bachelor,59500.0,married,star,4558.97,standard,2017,3,0.0,0.0
772397,canada,ontario,kingston,m9k 2p4,male,high school or below,80050.0,married,star,4561.27,standard,2014,4,0.0,0.0
685792,canada,british columbia,vancouver,v6e 3d9,female,bachelor,60582.0,divorced,star,4563.02,standard,2016,7,2017.0,9.0
344199,canada,ontario,thunder bay,k8t 5m5,male,college,73455.0,married,star,4563.87,standard,2012,7,0.0,0.0
909385,canada,ontario,sudbury,m5v 1g5,male,high school or below,44510.0,single,star,4564.51,standard,2016,3,0.0,0.0
211043,canada,yukon,whitehorse,y2k 6r0,female,college,73455.0,single,star,4566.12,standard,2012,7,0.0,0.0
459801,canada,ontario,toronto,m8y 4k8,female,college,73455.0,single,star,4568.82,standard,2012,6,0.0,0.0
958243,canada,ontario,london,m5b 3e4,male,college,73455.0,married,star,4569.88,standard,2017,1,0.0,0.0
517758,canada,yukon,whitehorse,y2k 6r0,male,doctor,269011.0,divorced,star,4570.67,standard,2012,12,0.0,0.0
712062,canada,ontario,kingston,m9k 2p4,male,doctor,269011.0,divorced,star,4570.67,standard,2016,8,0.0,0.0
845945,canada,british columbia,vancouver,v6e 3z3,female,bachelor,98851.0,divorced,star,4571.51,standard,2014,1,0.0,0.0
324707,canada,quebec,montreal,h2y 2w2,male,college,73455.0,married,star,4572.04,standard,2013,3,0.0,0.0
184635,canada,ontario,toronto,m1r 4k3,female,bachelor,104581.0,single,star,4574.52,standard,2014,10,0.0,0.0
947123,canada,quebec,tremblant,h5y 2s9,female,bachelor,55985.0,single,star,4574.92,standard,2017,11,2018.0,4.0
432598,canada,ontario,toronto,p2t 6g3,female,bachelor,67447.0,married,star,4576.76,standard,2014,9,0.0,0.0
524483,canada,british columbia,vancouver,v6e 3d9,female,bachelor,67447.0,married,star,4576.76,standard,2014,12,0.0,0.0
