Loyalty Number,Year,Month,Total Flights,Distance,Points Accumulated,Points Redeemed
153582,2018,11,6,8214,12321.0,0
153582,2018,2,0,0,0.0,0
153582,2018,3,0,0,0.0,0
153582,2018,4,0,0,0.0,0
153582,2018,7,0,0,0.0,0
153582,2018,9,0,0,0.0,0
153998,2018,8,16,33456,50184.0,0
153998,2018,11,6,6330,9495.0,0
153998,2018,7,4,3476,5214.0,547
153998,2018,3,2,2218,3327.0,0
153998,2018,10,2,4904,7356.0,0
153998,2018,2,1,1524,2286.0,0
153998,2018,4,0,0,0.0,0
153998,2018,5,0,0,0.0,0
153998,2018,6,0,0,0.0,0
153998,2018,9,0,0,0.0,0
153998,2018,12,0,0,0.0,0
154606,2018,8,12,21828,32742.0,0
154606,2018,6,4,9064,13596.0,0
154606,2018,3,3,7242,10863.0,413
154606,2018,11,2,4126,6189.0,381
154606,2018,9,2,1266,1899.0,0
154606,2018,4,1,1344,2016.0,549
154606,2018,2,0,0,0.0,0
154606,2018,5,0,0,0.0,0
154606,2018,7,0,0,0.0,0
154606,2018,10,0,0,0.0,0
154606,2018,12,0,0,0.0,0
154643,2018,7,16,11104,16656.0,0
154643,2018,6,8,18936,28404.0,596
154643,2018,5,8,5584,8376.0,0
154643,2018,10,8,5112,7668.0,0
154643,2018,8,4,6624,9936.0,0
154643,2018,12,3,4680,7020.0,0
154643,2018,2,2,4138,6207.0,0
154643,2018,9,2,4874,7311.0,0
154643,2018,3,0,0,0.0,0
154643,2018,4,0,0,0.0,0
154643,2018,11,0,0,0.0,0
154868,2018,8,20,36960,55440.0,0
154868,2018,6,16,14176,21264.0,0
154868,2018,5,12,18204,27306.0,0
154868,2018,7,8,10896,16344.0,0
154868,2018,10,4,6692,10038.0,0
154868,2018,12,3,3078,4617.0,0
154868,2018,3,1,1690,2535.0,0
154868,2018,2,0,0,0.0,0
154868,2018,4,0,0,0.0,0
154868,2018,9,0,0,0.0,0
154868,2018,11,0,0,0.0,0
155020,2018,6,24,17688,26532.0,676
155020,2018,9,8,19368,29052.0,0
155020,2018,4,4,9648,14472.0,0
155020,2018,10,4,9928,14892.0,0
155020,2018,2,0,0,0.0,0
155020,2018,3,0,0,0.0,0
155020,2018,5,0,0,0.0,0
155020,2018,7,0,0,0.0,0
155020,2018,8,0,0,0.0,0
155020,2018,11,0,0,0.0,0
155020,2018,12,0,0,0.0,0
155654,2018,6,16,25600,38400.0,0
155654,2018,12,12,20184,30276.0,0
155654,2018,7,8,10544,15816.0,0
155654,2018,2,3,4113,6169.5,0
155654,2018,3,2,2922,4383.0,0
155654,2018,4,2,2530,3795.0,0
155654,2018,9,2,1722,2583.0,0
155654,2018,10,2,3332,4998.0,0
155654,2018,5,0,0,0.0,0
155654,2018,8,0,0,0.0,0
155654,2018,11,0,0,0.0,0
155795,2018,6,16,38160,57240.0,0
155795,2018,5,12,21300,31950.0,409
155795,2018,12,12,6492,9738.0,0
155795,2018,8,8,6112,9168.0,0
155795,2018,9,8,9168,13752.0,0
155795,2018,11,6,7974,11961.0,0
155795,2018,3,4,6372,9558.0,0
155795,2018,7,4,4904,7356.0,0
155795,2018,4,3,1827,2740.5,0
155795,2018,10,2,3570,5355.0,0
155795,2018,2,1,1378,2067.0,0
155964,2018,7,16,9552,14328.0,0
155964,2018,6,12,15732,23598.0,0
155964,2018,12,12,26268,39402.0,0
155964,2018,11,6,13272,19908.0,0
155964,2018,3,2,2412,3618.0,0
155964,2018,4,1,1217,1825.5,0
155964,2018,2,1,622,933.0,0
155964,2018,5,0,0,0.0,0
155964,2018,8,0,0,0.0,0
155964,2018,9,0,0,0.0,0
155964,2018,10,0,0,0.0,0
156071,2018,2,0,0,0.0,0
156071,2018,3,0,0,0.0,0
156071,2018,4,0,0,0.0,0
156071,2018,5,0,0,0.0,0
156071,2018,6,0,0,0.0,0
156071,2018,7,0,0,0.0,0
156071,2018,8,0,0,0.0,0
156071,2018,9,0,0,0.0,0
156071,2018,10,0,0,0.0,0
156071,2018,11,0,0,0.0,0
156071,2018,12,0,0,0.0,0
156879,2018,6,16,24640,36960.0,0
156879,2018,10,4,2060,3090.0,0
156879,2018,2,0,0,0.0,0
156879,2018,3,0,0,0.0,0
156879,2018,4,0,0,0.0,0
156879,2018,5,0,0,0.0,0
156879,2018,7,0,0,0.0,0
156879,2018,8,0,0,0.0,0
156879,2018,9,0,0,0.0,0
156879,2018,11,0,0,0.0,0
156879,2018,12,0,0,0.0,0
157300,2018,8,16,13536,20304.0,0
157300,2018,7,12,28128,42192.0,0
157300,2018,5,8,13536,20304.0,0
157300,2018,9,8,6744,10116.0,0
157300,2018,11,6,9816,14724.0,0
157300,2018,4,3,6951,10426.5,0
157300,2018,2,0,0,0.0,0
157300,2018,3,0,0,0.0,0
157300,2018,6,0,0,0.0,0
157300,2018,10,0,0,0.0,0
157300,2018,12,0,0,0.0,0
157729,2018,5,20,44940,67410.0,0
157729,2018,7,20,23960,35940.0,0
157729,2018,12,15,13335,20002.5,0
157729,2018,4,2,1030,1545.0,0
157729,2018,9,2,1638,2457.0,0
157729,2018,2,0,0,0.0,0
157729,2018,3,0,0,0.0,0
157729,2018,6,0,0,0.0,0
157729,2018,8,0,0,0.0,0
157729,2018,10,0,0,0.0,0
157729,2018,11,0,0,0.0,0
159500,2018,7,24,26304,39456.0,743
159500,2018,5,16,23056,34584.0,0
159500,2018,6,16,10256,15384.0,0
159500,2018,8,12,23052,34578.0,0
159500,2018,12,9,14958,22437.0,0
159500,2018,4,3,2850,4275.0,0
159500,2018,10,2,2724,4086.0,0
159500,2018,11,2,1994,2991.0,0
159500,2018,2,1,1268,1902.0,0
159500,2018,3,0,0,0.0,0
159500,2018,9,0,0,0.0,0
161780,2018,6,12,10116,15174.0,0
161780,2018,12,9,7155,10732.5,0
161780,2018,10,6,11154,16731.0,0
161780,2018,11,6,11670,17505.0,0
161780,2018,2,0,0,0.0,0
161780,2018,3,0,0,0.0,0
161780,2018,4,0,0,0.0,0
161780,2018,5,0,0,0.0,0
161780,2018,7,0,0,0.0,0
161780,2018,8,0,0,0.0,0
161780,2018,9,0,0,0.0,0
164224,2018,6,8,11504,17256.0,0
164224,2018,12,6,8820,13230.0,0
164224,2018,8,4,4508,6762.0,0
164224,2018,11,4,7132,10698.0,390
164224,2018,4,2,4184,6276.0,0
164224,2018,2,0,0,0.0,0
164224,2018,3,0,0,0.0,0
164224,2018,5,0,0,0.0,0
164224,2018,7,0,0,0.0,0
164224,2018,9,0,0,0.0,0
164224,2018,10,0,0,0.0,0
164559,2018,7,20,36500,54750.0,0
164559,2018,12,9,12267,18400.5,0
164559,2018,9,8,17664,26496.0,0
164559,2018,11,4,7240,10860.0,0
164559,2018,2,0,0,0.0,0
164559,2018,4,0,0,0.0,0
164559,2018,3,0,0,0.0,0
164559,2018,5,0,0,0.0,0
164559,2018,6,0,0,0.0,0
164559,2018,8,0,0,0.0,0
164559,2018,10,0,0,0.0,0
165339,2018,7,24,56904,85356.0,0
165339,2018,9,8,17248,25872.0,0
165339,2018,10,8,18896,28344.0,0
165339,2018,12,6,9606,14409.0,0
165339,2018,3,4,6308,9462.0,0
165339,2018,6,4,9104,13656.0,0
165339,2018,4,1,2105,3157.5,0
165339,2018,2,0,0,0.0,0
165339,2018,5,0,0,0.0,0
165339,2018,8,0,0,0.0,0
165339,2018,11,0,0,0.0,0
166175,2018,7,28,19432,29148.0,540
166175,2018,6,8,16648,24972.0,0
166175,2018,8,8,17368,26052.0,0
166175,2018,5,4,4748,7122.0,621
166175,2018,2,1,1721,2581.5,0
166175,2018,3,0,0,0.0,0
166175,2018,4,0,0,0.0,0
166175,2018,9,0,0,0.0,0
166175,2018,10,0,0,0.0,0
166175,2018,11,0,0,0.0,0
166175,2018,12,0,0,0.0,0
166273,2018,6,16,10528,15792.0,0
166273,2018,12,12,10236,15354.0,408
166273,2018,9,8,18176,27264.0,0
166273,2018,10,8,9592,14388.0,0
166273,2018,5,4,4588,6882.0,522
166273,2018,11,4,7060,10590.0,0
166273,2018,2,0,0,0.0,0
166273,2018,3,0,0,0.0,0
166273,2018,4,0,0,0.0,0
166273,2018,7,0,0,0.0,0
166273,2018,8,0,0,0.0,0
166966,2018,7,20,22040,33060.0,0
166966,2018,12,9,13788,20682.0,0
166966,2018,5,8,19736,29604.0,0
166966,2018,9,6,14052,21078.0,0
166966,2018,10,4,9104,13656.0,0
166966,2018,11,4,8360,12540.0,0
166966,2018,2,2,3072,4608.0,0
166966,2018,4,1,536,804.0,0
166966,2018,3,0,0,0.0,0
166966,2018,6,0,0,0.0,0
166966,2018,8,0,0,0.0,0
167569,2018,2,0,0,0.0,0
167569,2018,3,0,0,0.0,0
167569,2018,4,0,0,0.0,0
167569,2018,5,0,0,0.0,0
167569,2018,6,0,0,0.0,0
167569,2018,7,0,0,0.0,0
167569,2018,8,0,0,0.0,0
167569,2018,9,0,0,0.0,0
167569,2018,10,0,0,0.0,0
167569,2018,11,0,0,0.0,0
167569,2018,12,0,0,0.0,0
168160,2018,6,12,27876,41814.0,0
168160,2018,8,12,14616,21924.0,0
168160,2018,9,8,4144,6216.0,0
168160,2018,10,6,13752,20628.0,0
168160,2018,5,4,4152,6228.0,0
168160,2018,7,4,9436,14154.0,0
168160,2018,2,3,1860,2790.0,0
168160,2018,4,3,3522,5283.0,0
168160,2018,12,3,4296,6444.0,0
168160,2018,11,2,4508,6762.0,418
168160,2018,3,0,0,0.0,0
168887,2018,6,16,19744,29616.0,0
168887,2018,12,15,36420,54630.0,0
168887,2018,8,8,4464,6696.0,0
168887,2018,5,4,4460,6690.0,0
168887,2018,3,3,6894,10341.0,0
168887,2018,4,2,2998,4497.0,0
168887,2018,2,0,0,0.0,0
168887,2018,7,0,0,0.0,0
168887,2018,9,0,0,0.0,0
168887,2018,11,0,0,0.0,0
168887,2018,10,0,0,0.0,562
169529,2018,5,16,27408,41112.0,0
169529,2018,11,8,6072,9108.0,0
169529,2018,6,4,7416,11124.0,0
169529,2018,7,4,6272,9408.0,0
169529,2018,2,0,0,0.0,0
169529,2018,3,0,0,0.0,0
169529,2018,4,0,0,0.0,0
169529,2018,8,0,0,0.0,0
169529,2018,9,0,0,0.0,0
169529,2018,10,0,0,0.0,0
169529,2018,12,0,0,0.0,0
170368,2018,5,12,17028,25542.0,553
170368,2018,10,8,4016,6024.0,0
170368,2018,11,6,5496,8244.0,0
170368,2018,2,3,3714,5571.0,0
170368,2018,3,1,806,1209.0,434
170368,2018,4,1,1763,2644.5,0
170368,2018,6,0,0,0.0,0
170368,2018,7,0,0,0.0,0
170368,2018,8,0,0,0.0,0
170368,2018,9,0,0,0.0,0
170368,2018,12,0,0,0.0,0
170443,2018,9,8,13296,19944.0,469
170443,2018,6,8,12392,18588.0,0
170443,2018,8,8,18784,28176.0,0
170443,2018,3,4,8408,12612.0,0
170443,2018,2,3,5979,8968.5,0
170443,2018,11,2,4798,7197.0,0
170443,2018,4,1,1049,1573.5,0
170443,2018,5,0,0,0.0,0
170443,2018,7,0,0,0.0,0
170443,2018,10,0,0,0.0,0
170443,2018,12,0,0,0.0,0
170655,2018,2,0,0,0.0,0
170655,2018,3,0,0,0.0,0
170655,2018,4,0,0,0.0,0
170655,2018,5,0,0,0.0,0
170655,2018,6,0,0,0.0,0
170655,2018,7,0,0,0.0,0
170655,2018,8,0,0,0.0,0
170655,2018,9,0,0,0.0,0
170655,2018,10,0,0,0.0,0
170655,2018,11,0,0,0.0,0
170655,2018,12,0,0,0.0,0
171192,2018,6,24,18816,28224.0,0
171192,2018,11,6,13236,19854.0,0
171192,2018,10,4,4328,6492.0,0
171192,2018,3,3,7347,11020.5,0
171192,2018,2,3,5361,8041.5,0
171192,2018,4,0,0,0.0,0
171192,2018,5,0,0,0.0,0
171192,2018,7,0,0,0.0,0
171192,2018,8,0,0,0.0,0
171192,2018,9,0,0,0.0,0
171192,2018,12,0,0,0.0,0
171691,2018,6,24,43728,65592.0,0
171691,2018,5,8,14808,22212.0,0
171691,2018,10,8,17128,25692.0,556
171691,2018,7,4,3528,5292.0,0
171691,2018,11,4,6064,9096.0,0
171691,2018,9,2,3106,4659.0,0
171691,2018,2,0,0,0.0,0
171691,2018,3,0,0,0.0,0
171691,2018,4,0,0,0.0,0
171691,2018,8,0,0,0.0,0
171691,2018,12,0,0,0.0,0
171788,2018,12,15,20220,30330.0,0
171788,2018,5,12,6516,9774.0,0
171788,2018,9,8,5608,8412.0,0
171788,2018,8,4,9220,13830.0,0
171788,2018,6,4,2116,3174.0,782
171788,2018,4,3,4179,6268.5,0
171788,2018,3,2,4246,6369.0,0
171788,2018,2,0,0,0.0,0
171788,2018,7,0,0,0.0,0
171788,2018,10,0,0,0.0,0
171788,2018,11,0,0,0.0,0
171908,2018,7,16,13360,20040.0,0
171908,2018,5,8,7448,11172.0,0
171908,2018,6,8,19848,29772.0,0
171908,2018,10,4,9892,14838.0,0
171908,2018,12,3,2991,4486.5,0
171908,2018,2,0,0,0.0,0
171908,2018,3,0,0,0.0,0
171908,2018,4,0,0,0.0,0
171908,2018,8,0,0,0.0,0
171908,2018,9,0,0,0.0,0
171908,2018,11,0,0,0.0,0
172200,2018,7,24,54192,81288.0,0
172200,2018,8,20,36300,54450.0,0
172200,2018,6,16,25824,38736.0,0
172200,2018,5,8,15472,23208.0,0
172200,2018,4,3,5121,7681.5,0
172200,2018,12,0,0,0.0,561
172200,2018,2,0,0,0.0,0
172200,2018,3,0,0,0.0,0
172200,2018,9,0,0,0.0,0
172200,2018,10,0,0,0.0,0
172200,2018,11,0,0,0.0,0
172610,2018,5,12,6924,10386.0,0
172610,2018,12,12,29424,44136.0,0
172610,2018,10,8,15984,23976.0,0
172610,2018,2,3,5442,8163.0,0
172610,2018,4,1,1095,1642.5,0
172610,2018,3,0,0,0.0,0
172610,2018,6,0,0,0.0,0
172610,2018,7,0,0,0.0,0
172610,2018,8,0,0,0.0,0
172610,2018,9,0,0,0.0,0
172610,2018,11,0,0,0.0,0
172755,2018,5,12,10044,15066.0,0
172755,2018,12,9,12168,18252.0,0
172755,2018,8,8,10920,16380.0,765
172755,2018,6,8,5896,8844.0,0
172755,2018,10,2,2890,4335.0,0
172755,2018,4,1,1434,2151.0,0
172755,2018,2,0,0,0.0,0
172755,2018,3,0,0,0.0,0
172755,2018,7,0,0,0.0,0
172755,2018,9,0,0,0.0,0
172755,2018,11,0,0,0.0,0
172971,2018,8,16,12240,18360.0,0
172971,2018,5,12,29076,43614.0,0
172971,2018,6,12,21888,32832.0,0
172971,2018,10,6,5946,8919.0,0
172971,2018,4,3,7263,10894.5,0
172971,2018,2,0,0,0.0,0
172971,2018,3,0,0,0.0,0
172971,2018,7,0,0,0.0,0
172971,2018,9,0,0,0.0,0
172971,2018,11,0,0,0.0,0
172971,2018,12,0,0,0.0,0
173343,2018,6,24,43056,64584.0,0
173343,2018,7,20,38720,58080.0,0
173343,2018,8,12,29772,44658.0,0
173343,2018,11,6,14274,21411.0,543
173343,2018,12,6,3090,4635.0,0
173343,2018,5,4,5656,8484.0,0
173343,2018,10,4,4204,6306.0,0
173343,2018,3,3,1881,2821.5,0
173343,2018,2,0,0,0.0,0
173343,2018,4,0,0,0.0,0
173343,2018,9,0,0,0.0,0
173506,2018,8,20,46660,69990.0,0
173506,2018,12,12,20952,31428.0,0
173506,2018,10,8,14080,21120.0,0
173506,2018,6,4,4712,7068.0,0
173506,2018,3,3,3528,5292.0,0
173506,2018,2,1,1718,2577.0,494
173506,2018,4,0,0,0.0,0
173506,2018,5,0,0,0.0,0
173506,2018,7,0,0,0.0,0
173506,2018,9,0,0,0.0,0
173506,2018,11,0,0,0.0,0
175902,2018,8,16,15184,22776.0,0
175902,2018,12,15,30825,46237.5,0
175902,2018,4,3,5349,8023.5,0
175902,2018,9,2,4758,7137.0,589
175902,2018,11,0,0,0.0,401
175902,2018,2,0,0,0.0,0
175902,2018,3,0,0,0.0,0
175902,2018,5,0,0,0.0,0
175902,2018,6,0,0,0.0,0
175902,2018,7,0,0,0.0,0
175902,2018,10,0,0,0.0,0
175967,2018,7,20,10260,15390.0,0
175967,2018,6,16,29424,44136.0,0
175967,2018,11,6,4554,6831.0,0
175967,2018,12,3,2115,3172.5,0
175967,2018,4,2,3516,5274.0,0
175967,2018,2,0,0,0.0,0
175967,2018,3,0,0,0.0,0
175967,2018,5,0,0,0.0,0
175967,2018,8,0,0,0.0,0
175967,2018,9,0,0,0.0,0
175967,2018,10,0,0,0.0,0
176142,2018,7,24,42696,64044.0,0
176142,2018,8,24,21120,31680.0,0
176142,2018,6,12,15348,23022.0,0
176142,2018,9,8,10464,15696.0,0
176142,2018,4,2,1684,2526.0,0
883702,2018,7,7,5761,5761.0,442
754416,2018,7,7,12845,12845.0,449
127663,2017,7,7,15547,15547.0,598
324997,2018,7,7,17409,17409.0,598
170965,2018,7,7,7168,7168.0,469
421580,2017,7,7,6755,6755.0,518
237586,2017,7,7,14973,14973.0,800
920792,2017,7,7,15162,15162.0,489
462128,2018,7,7,13244,13244.0,633
651377,2018,7,7,7077,7077.0,504
403052,2018,7,7,14497,14497.0,637
966391,2018,7,7,15400,15400.0,684
929701,2017,7,7,11802,11802.0,588
104586,2017,7,7,6846,6846.0,0
105992,2017,7,7,8610,8610.0,0
107203,2017,7,7,10612,10612.0,0
113877,2017,7,7,11011,11011.0,0
120393,2017,7,7,8911,8911.0,0
123060,2017,7,7,15463,15463.0,0
124038,2017,7,7,15897,15897.0,0
128467,2017,7,7,8323,8323.0,0
131721,2017,7,7,10724,10724.0,0
138993,2017,7,7,13314,13314.0,0
144977,2017,7,7,7756,7756.0,0
147602,2017,7,7,15330,15330.0,0
160773,2017,7,7,16604,16604.0,0
163970,2017,7,7,5453,5453.0,0
165484,2017,7,7,6678,6678.0,0
166865,2017,7,7,13909,13909.0,0
167062,2017,7,7,14980,14980.0,0
168316,2017,7,7,11165,11165.0,0
170027,2017,7,7,3556,3556.0,0
172345,2017,7,7,9751,9751.0,0
175249,2017,7,7,11634,11634.0,0
175342,2017,7,7,10689,10689.0,0
177700,2017,7,7,3829,3829.0,0
180380,2017,7,7,9660,9660.0,0
183208,2017,7,7,15904,15904.0,0
185509,2017,7,7,5040,5040.0,0
191814,2017,7,7,16618,16618.0,0
198625,2017,7,7,15162,15162.0,0
200519,2017,7,7,16961,16961.0,0
201564,2017,7,7,14497,14497.0,0
206773,2017,7,7,11711,11711.0,0
208329,2017,7,7,8925,8925.0,0
212230,2017,7,7,9233,9233.0,0
214504,2017,7,7,10633,10633.0,0
163388,2017,7,7,15589,15589.0,697
217754,2017,7,7,14812,14812.0,0
229677,2017,7,7,14574,14574.0,0
245419,2017,7,7,4697,4697.0,0
262717,2017,7,7,16037,16037.0,0
263246,2017,7,7,13223,13223.0,0
264018,2017,7,7,4151,4151.0,0
270337,2017,7,7,10724,10724.0,0
275637,2017,7,7,7959,7959.0,0
277855,2017,7,7,7952,7952.0,0
279919,2017,7,7,8449,8449.0,0
283110,2017,7,7,6839,6839.0,0
304944,2017,7,7,5614,5614.0,0
321436,2017,7,7,16786,16786.0,0
328623,2017,7,7,12768,12768.0,0
329735,2017,7,7,14707,14707.0,0
333451,2017,7,7,7413,7413.0,0
337815,2017,7,7,13020,13020.0,0
342679,2017,7,7,8771,8771.0,0
346163,2017,7,7,15827,15827.0,0
362471,2017,7,7,10920,10920.0,0
362541,2017,7,7,14217,14217.0,0
368073,2017,7,7,14700,14700.0,0
368549,2017,7,7,7000,7000.0,0
372647,2017,7,7,6188,6188.0,0
390434,2017,7,7,4235,4235.0,0
397817,2017,7,7,9149,9149.0,0
398611,2017,7,7,6020,6020.0,0
401769,2017,7,7,6328,6328.0,0
404106,2017,7,7,14644,14644.0,0
407433,2017,7,7,8050,8050.0,0
413741,2017,7,7,15841,15841.0,0
422152,2017,7,7,17367,17367.0,0
423254,2017,7,7,15414,15414.0,0
423978,2017,7,7,6447,6447.0,0
435156,2017,7,7,11760,11760.0,0
684881,2018,7,7,13076,13076.0,596
442792,2017,7,7,10801,10801.0,0
443199,2017,7,7,9786,9786.0,0
451226,2017,7,7,13048,13048.0,0
456822,2017,7,7,8106,8106.0,0
460043,2017,7,7,11984,11984.0,0
465241,2017,7,7,14987,14987.0,0
465990,2017,7,7,16485,16485.0,0
467631,2017,7,7,3514,3514.0,0
483623,2017,7,7,13433,13433.0,0
487930,2017,7,7,9625,9625.0,0
488044,2017,7,7,12145,12145.0,0
488853,2017,7,7,3885,3885.0,0
496357,2017,7,7,3815,3815.0,0
498632,2017,7,7,17178,17178.0,0
500022,2017,7,7,8715,8715.0,0
504802,2017,7,7,10325,10325.0,0
510513,2017,7,7,5684,5684.0,0
518677,2017,7,7,7910,7910.0,0
522408,2017,7,7,10969,10969.0,0
527640,2017,7,7,3682,3682.0,0
529471,2017,7,7,15582,15582.0,0
544890,2017,7,7,16562,16562.0,0
547561,2017,7,7,14406,14406.0,0
555118,2017,7,7,9541,9541.0,0
561961,2017,7,7,8400,8400.0,0
563086,2017,7,7,9807,9807.0,0
571163,2017,7,7,10647,10647.0,0
576716,2017,7,7,8533,8533.0,0
577156,2017,7,7,7945,7945.0,0
580834,2017,7,7,4053,4053.0,0
581294,2017,7,7,15498,15498.0,0
584845,2017,7,7,13573,13573.0,0
600664,2017,7,7,13447,13447.0,0
601105,2017,7,7,13944,13944.0,0
602361,2017,7,7,9212,9212.0,0
605907,2017,7,7,9429,9429.0,0
613908,2017,7,7,5026,5026.0,0
614350,2017,7,7,11228,11228.0,0
626973,2017,7,7,5313,5313.0,0
628475,2017,7,7,9870,9870.0,0
637396,2017,7,7,13692,13692.0,0
106936,2018,7,7,9317,9317.0,482
639419,2017,7,7,13328,13328.0,0
650529,2017,7,7,14987,14987.0,0
651281,2017,7,7,4452,4452.0,0
652374,2017,7,7,14546,14546.0,0
652498,2017,7,7,17234,17234.0,0
652518,2017,7,7,9548,9548.0,0
661502,2017,7,7,7007,7007.0,0
678616,2017,7,7,5187,5187.0,0
683751,2017,7,7,14945,14945.0,0
686220,2017,7,7,9016,9016.0,0
692304,2017,7,7,11543,11543.0,0
704270,2017,7,7,8750,8750.0,0
704967,2017,7,7,9744,9744.0,0
708519,2017,7,7,15043,15043.0,0
709982,2017,7,7,9996,9996.0,0
715689,2017,7,7,8582,8582.0,0
717026,2017,7,7,3668,3668.0,0
725510,2017,7,7,11032,11032.0,0
726065,2017,7,7,3906,3906.0,0
729518,2017,7,7,6587,6587.0,0
738652,2017,7,7,17318,17318.0,0
744204,2017,7,7,17017,17017.0,0
744567,2017,7,7,7847,7847.0,0
747395,2017,7,7,8225,8225.0,0
749684,2017,7,7,16716,16716.0,0
752663,2017,7,7,4088,4088.0,0
753814,2017,7,7,11375,11375.0,0
759991,2017,7,7,10598,10598.0,0
760061,2017,7,7,7238,7238.0,0
775639,2017,7,7,11746,11746.0,0
775768,2017,7,7,4830,4830.0,0
776613,2017,7,7,5355,5355.0,0
777540,2017,7,7,9044,9044.0,0
785398,2017,7,7,6510,6510.0,0
790165,2017,7,7,15386,15386.0,0
793134,2017,7,7,13475,13475.0,0
798814,2017,7,7,11144,11144.0,0
800094,2017,7,7,14406,14406.0,0
800450,2017,7,7,15435,15435.0,0
804534,2017,7,7,17402,17402.0,0
807256,2017,7,7,14056,14056.0,0
816705,2017,7,7,5180,5180.0,0
825484,2017,7,7,14378,14378.0,0
834523,2017,7,7,13965,13965.0,0
834760,2017,7,7,12005,12005.0,0
838283,2017,7,7,6937,6937.0,0
844582,2017,7,7,4396,4396.0,0
863280,2017,7,7,7973,7973.0,0
863516,2017,7,7,9898,9898.0,0
873169,2017,7,7,16730,16730.0,0
873177,2017,7,7,9646,9646.0,0
878575,2017,7,7,10794,10794.0,0
884909,2017,7,7,9261,9261.0,0
886876,2017,7,7,9226,9226.0,0
890595,2017,7,7,3556,3556.0,0
891179,2017,7,7,12054,12054.0,0
892227,2017,7,7,13216,13216.0,0
898000,2017,7,7,13090,13090.0,0
906267,2017,7,7,17493,17493.0,0
909677,2017,7,7,7931,7931.0,0
913981,2017,7,7,3801,3801.0,0
916713,2017,7,7,9471,9471.0,0
918807,2017,7,7,13685,13685.0,0
919557,2017,7,7,3962,3962.0,0
921563,2017,7,7,16744,16744.0,0
923062,2017,7,7,13678,13678.0,0
924056,2017,7,7,3612,3612.0,0
924634,2017,7,7,8932,8932.0,0
948489,2017,7,7,8533,8533.0,0
951712,2017,7,7,5257,5257.0,0
961639,2017,7,7,8680,8680.0,0
968450,2017,7,7,10290,10290.0,0
975199,2017,7,7,4067,4067.0,0
975749,2017,7,7,15239,15239.0,0
979309,2017,7,7,16513,16513.0,0
981674,2017,7,7,16926,16926.0,0
989154,2017,7,7,7266,7266.0,0
995128,2017,7,7,7791,7791.0,0
298063,2017,7,7,10339,10339.0,701
742669,2018,7,7,13314,13314.0,701
283290,2018,7,7,10913,10913.0,686
468220,2017,7,7,10171,10171.0,811
177345,2018,7,7,10241,10241.0,811
463833,2017,7,7,5285,5285.0,587
923959,2018,7,7,3752,3752.0,720
442831,2017,7,7,3710,3710.0,0
689000,2018,7,7,13769,13769.0,765
501363,2017,7,7,11795,11795.0,814
572647,2018,7,7,13174,13174.0,814
550856,2017,7,7,7546,7546.0,507
638602,2017,7,7,16534,16534.0,636
295355,2017,7,7,6769,6769.0,730
141047,2017,7,7,14462,14462.0,482
453034,2018,7,7,3997,3997.0,592
675516,2017,7,7,8169,8169.0,827
491404,2018,7,7,13202,13202.0,827
519766,2017,7,7,14686,14686.0,0
631853,2017,7,7,15974,15974.0,792
465241,2018,7,7,8309,8309.0,792
708807,2018,7,7,9695,9695.0,748
541953,2017,7,7,10367,10367.0,0
384269,2018,7,7,9772,9772.0,857
597209,2018,7,7,11347,11347.0,0
605341,2017,7,7,10808,10808.0,694
926106,2018,7,7,8043,8043.0,594
345931,2017,7,7,9569,9569.0,474
811162,2018,7,7,9723,9723.0,474
761240,2017,7,7,13818,13818.0,797
280588,2017,7,7,4200,4200.0,752
848159,2017,7,7,9149,9149.0,733
264733,2018,7,7,10570,10570.0,733
679531,2017,7,7,16422,16422.0,0
652816,2017,7,7,16590,16590.0,629
700731,2017,7,7,8547,8547.0,0
589466,2018,7,7,10710,10710.0,871
734838,2017,7,7,15246,15246.0,459
505204,2017,7,7,13832,13832.0,629
102184,2018,7,7,12677,12677.0,0
104673,2018,7,7,6342,6342.0,0
104960,2018,7,7,7126,7126.0,0
111912,2018,7,7,3850,3850.0,0
112393,2018,7,7,11858,11858.0,0
123094,2018,7,7,7588,7588.0,0
127185,2018,7,7,14644,14644.0,0
131558,2018,7,7,13314,13314.0,0
132552,2018,7,7,3913,3913.0,0
140891,2018,7,7,9275,9275.0,0
148368,2018,7,7,14063,14063.0,0
151627,2018,7,7,11851,11851.0,0
152778,2018,7,7,4900,4900.0,0
159531,2018,7,7,7378,7378.0,0
169603,2018,7,7,16695,16695.0,0
176611,2018,7,7,8190,8190.0,0
179944,2018,7,7,12425,12425.0,0
181377,2018,7,7,11032,11032.0,0
184151,2018,7,7,15477,15477.0,0
184924,2018,7,7,3822,3822.0,0
185153,2018,7,7,14959,14959.0,0
185774,2018,7,7,13678,13678.0,0
193747,2018,7,7,4270,4270.0,0
193781,2018,7,7,14637,14637.0,0
201339,2018,7,7,14140,14140.0,0
203084,2018,7,7,3577,3577.0,0
203293,2018,7,7,12873,12873.0,0
204000,2018,7,7,12677,12677.0,0
206108,2018,7,7,11781,11781.0,0
207372,2018,7,7,15540,15540.0,0
207500,2018,7,7,8701,8701.0,0
211755,2018,7,7,12733,12733.0,0
213303,2018,7,7,12411,12411.0,0
215257,2018,7,7,16947,16947.0,0
230429,2018,7,7,14056,14056.0,0
237303,2018,7,7,4214,4214.0,0
